Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-November-2016,940.00,942.00,919.00,921.85,928.673172360694971382,215606,8403,200227508.00,88866,41.22,23.00,-18.15
10-November-2016,961.05,965.20,935.00,938.60,945.464910406413014647,271448,11185,256644559.00,128357,47.29,30.20,-22.45
9-November-2016,940.00,973.70,900.30,955.85,946.783517829153605015,408320,19062,386590646.00,133145,32.61,73.40,15.85
8-November-2016,986.05,990.00,970.95,982.80,979.153006356004214676,147105,6390,144038303.00,65694,44.66,19.05,-3.25
7-November-2016,982.25,990.00,975.60,978.75,981.081540278142219889,106708,4997,104689249.00,53480,50.12,14.40,-3.50
4-November-2016,966.90,978.85,962.00,970.80,970.715047579725531831,203448,7934,197490035.00,89256,43.87,16.85,3.90
3-November-2016,984.50,984.50,965.10,966.90,972.278856760822329934,209405,10057,203600054.00,107221,51.20,19.40,-17.60
2-November-2016,988.00,988.00,980.00,981.10,983.095315607329138918,141299,6832,138910385.00,59793,42.32,8.00,-6.90
1-November-2016,1009.85,1009.85,986.00,988.85,992.590932969795379652,230329,8919,228622477.00,158942,69.01,23.85,-21.00
30-October-2016,1001.00,1006.45,1000.00,1002.50,1002.707015521064301552,56375,3298,56527608.00,37209,66.00,6.45,1.50
28-October-2016,1007.00,1009.80,994.00,997.45,998.929331964910946956,236769,10368,236515499.00,98985,41.81,15.80,-9.55
27-October-2016,1015.90,1019.80,1004.35,1006.15,1009.382607125563224805,121843,6937,122986205.00,46674,38.31,15.45,-9.75
26-October-2016,1020.00,1020.60,1010.10,1014.85,1013.844299674267100977,142755,6234,144731343.00,62164,43.55,10.50,-5.15
25-October-2016,1029.90,1035.90,1015.50,1017.35,1022.192534729927655230,112655,5077,115155100.00,57724,51.24,20.40,-12.55
24-October-2016,1040.00,1042.00,1027.00,1029.00,1032.664451608658464372,75995,5015,78477335.00,29795,39.21,15.00,-11.00
21-October-2016,1035.00,1041.00,1025.05,1038.10,1036.076456724216265333,70432,2770,72972937.00,29573,41.99,15.95,3.10
20-October-2016,1041.10,1049.95,1035.00,1036.95,1039.810868077366610101,106661,5482,110907267.00,52538,49.26,14.95,-4.15
19-October-2016,1042.00,1045.05,1035.00,1041.60,1041.935230019415936918,126185,4395,131476597.00,57116,45.26,10.05,-0.40
18-October-2016,1030.00,1039.90,1027.40,1038.20,1035.074724756549758157,139967,5244,144876304.00,70595,50.44,12.50,8.20
17-October-2016,1036.00,1041.75,1017.90,1022.05,1028.002322229682628610,233827,8629,240374699.00,93653,40.05,23.85,-13.95
14-October-2016,1060.00,1080.70,996.15,1027.40,1035.209738023395731286,1856578,42801,1921947625.00,791789,42.65,84.55,-32.60
13-October-2016,1029.45,1057.50,1024.55,1052.05,1047.970025135795995371,350894,9471,367726394.00,134460,38.32,32.95,22.60
10-October-2016,1014.55,1032.00,1010.00,1029.55,1022.286472161322186619,207535,6966,212160223.00,92054,44.36,22.00,15.00
7-October-2016,1030.00,1032.75,1010.05,1012.65,1018.894775797995115447,387753,11376,395079506.00,276000,71.18,22.70,-17.35
6-October-2016,1041.00,1041.15,1025.00,1026.65,1030.396215755727928978,111515,4454,114904634.00,56934,51.06,16.15,-14.35
5-October-2016,1048.70,1049.50,1037.00,1041.15,1040.801051709027169149,63896,2527,66503024.00,26705,41.79,12.50,-7.55
4-October-2016,1040.00,1051.10,1038.00,1048.80,1044.600956815949357878,109948,3490,114851786.00,42816,38.94,13.10,8.80
3-October-2016,1038.10,1040.80,1026.50,1037.85,1034.129622344610542879,91512,3873,94635270.00,31924,34.89,14.30,-0.25
30-September-2016,1031.00,1043.85,1031.00,1038.10,1039.019427486094152760,221130,4979,229758366.00,147912,66.89,12.85,7.10
29-September-2016,1041.00,1044.00,1024.00,1029.90,1031.604727065816722941,346219,7076,357161157.00,213617,61.70,20.00,-11.10
28-September-2016,1040.00,1041.80,1034.00,1038.60,1037.755023407354690922,179858,3205,186648543.00,122794,68.27,7.80,-1.40
27-September-2016,1035.70,1049.55,1035.00,1040.45,1043.776961643545954849,179709,5909,187576114.00,76437,42.53,14.55,4.75
26-September-2016,1041.00,1043.00,1031.40,1035.70,1038.090260291145670099,740248,4188,768444239.00,687667,92.90,11.60,-5.30
23-September-2016,1059.00,1059.85,1040.00,1043.00,1049.004255743591448615,90231,4003,94652703.00,43613,48.33,19.85,-16.00
22-September-2016,1056.00,1060.65,1051.60,1058.50,1057.227262359582596795,70148,2822,74162378.00,26425,37.67,9.05,2.50
21-September-2016,1051.00,1060.25,1051.00,1056.70,1056.456543552519214346,93680,3459,98968849.00,42188,45.03,9.25,5.70
20-September-2016,1054.00,1057.25,1046.50,1050.35,1050.122148965485828806,87819,3471,92220677.00,42407,48.29,10.75,-3.65
19-September-2016,1050.00,1068.65,1043.00,1061.15,1053.948816799923174860,645622,6710,680452543.00,538783,83.45,25.65,11.15
16-September-2016,1051.00,1064.15,1038.00,1060.35,1049.091643095164290142,206464,6204,216599657.00,97695,47.32,26.15,9.35
15-September-2016,1048.00,1054.80,1036.05,1041.35,1039.333177360811235369,149599,4770,155483204.00,65922,44.07,18.75,-6.65
14-September-2016,1055.00,1057.30,1043.00,1047.10,1052.830327549354047299,392521,6075,413258013.00,309494,78.85,14.30,-7.90
12-September-2016,1028.00,1057.20,1026.00,1054.00,1053.064578019997539378,300737,8144,316695482.00,202299,67.27,31.20,26.00
9-September-2016,1038.00,1040.75,1027.65,1036.00,1034.441364274150026983,231625,6604,239602481.00,148562,64.14,13.10,-2.00
8-September-2016,1048.00,1050.00,1025.00,1037.90,1033.696038591427282514,556393,12109,575141240.00,391861,70.43,25.00,-10.10
7-September-2016,1045.00,1058.50,1043.50,1055.00,1054.589007711611658187,262202,6841,276515347.00,178142,67.94,15.00,10.00
6-September-2016,1040.00,1048.90,1035.00,1045.10,1044.741567770689504500,286075,5025,298874444.00,189944,66.40,13.90,5.10
2-September-2016,1037.00,1039.00,1026.80,1031.05,1032.009458313147811634,1044478,3507,1077911175.00,980415,93.87,12.20,-5.95
1-September-2016,1036.00,1039.90,1032.25,1037.65,1035.950041864359475300,103907,3624,107642461.00,43386,41.75,7.65,1.65
31-August-2016,1041.50,1046.00,1030.60,1036.80,1038.412268481726301223,213914,7548,222130922.00,63507,29.69,15.40,-4.70
30-August-2016,1037.00,1055.10,1024.80,1041.00,1036.587706687744351728,188509,6914,195406112.00,52845,28.03,30.30,4.00
29-August-2016,1020.00,1028.00,1011.80,1022.25,1018.859260439910742747,200768,7538,204554336.00,63950,31.85,16.20,2.25
26-August-2016,1037.00,1046.00,1017.10,1020.75,1029.472492141795703260,181021,9968,186356140.00,68139,37.64,28.90,-16.25
25-August-2016,1058.00,1058.00,1032.30,1036.55,1043.609791962569972428,119690,5422,124909656.00,44285,37.00,25.70,-21.45
24-August-2016,1045.00,1061.95,1045.00,1057.55,1055.807676898506659934,182209,8748,192377661.00,78951,43.33,16.95,12.55
23-August-2016,1016.45,1041.00,1016.45,1039.25,1034.433542513245203436,233292,9278,241325070.00,86103,36.91,24.55,22.80
22-August-2016,1021.10,1030.00,1009.20,1015.40,1014.789928412737595655,210652,9146,213767528.00,106929,50.76,20.80,-5.70
19-August-2016,1026.50,1038.90,1019.00,1021.10,1025.733124102915658004,186716,8145,191520786.00,81923,43.88,19.90,-5.40
18-August-2016,1035.00,1044.80,1022.95,1024.30,1029.571643051107088149,229792,8816,236587327.00,134661,58.60,21.85,-10.70
17-August-2016,1046.00,1051.90,1030.50,1033.40,1038.202343911033460606,203762,9194,211546186.00,88470,43.42,21.40,-12.60
16-August-2016,1042.00,1058.00,1027.60,1050.95,1046.002461439957475982,331107,13379,346338737.00,90320,27.28,30.40,8.95
12-August-2016,1075.00,1078.85,1060.00,1063.30,1068.410250008609111884,232312,9771,248204522.00,133076,57.28,18.85,-11.70
11-August-2016,1081.90,1094.00,1075.80,1077.10,1079.990265457165625611,209563,4405,226326000.00,139330,66.49,18.20,-4.80
10-August-2016,1079.90,1086.05,1075.05,1079.95,1080.297270526084085406,127204,4876,137418134.00,43077,33.86,11.00,0.05
9-August-2016,1079.00,1084.25,1071.55,1081.50,1079.813944970258153368,136508,5687,147403242.00,51640,37.83,12.70,2.50
8-August-2016,1068.00,1082.60,1061.65,1078.80,1068.286983258652709613,1039761,5176,1110763142.00,954021,91.75,20.95,10.80
5-August-2016,1065.00,1074.00,1051.00,1067.40,1066.789106079782496601,234663,10329,250335932.00,97804,41.68,23.00,2.40
4-August-2016,1090.00,1090.00,1070.00,1072.15,1076.335799341758062504,208434,7333,224344976.00,110033,52.79,20.00,-17.85
3-August-2016,1085.00,1087.25,1072.00,1085.00,1081.056187536560170261,160694,6230,173719243.00,65917,41.02,15.25,0.00
2-August-2016,1089.90,1089.90,1076.05,1084.30,1081.253133163922655028,196367,7478,212322434.00,105949,53.95,13.85,-5.60
1-August-2016,1074.00,1087.50,1069.00,1085.00,1078.624417396314549401,291579,11537,314504229.00,133150,45.67,18.50,11.00
29-July-2016,1078.00,1078.00,1067.00,1073.95,1073.103250398445334964,240309,5846,257876369.00,147145,61.23,11.00,-4.05
28-July-2016,1087.55,1087.55,1076.05,1079.20,1079.571032399365606827,331025,6205,357365001.00,231709,70.00,11.50,-8.35
27-July-2016,1088.70,1097.10,1080.00,1087.55,1085.629358819659205630,375417,10468,407563717.00,179348,47.77,17.10,-1.15
