"date","close","volume","open","high","low"
"2017/05/04","4.9750","944038.0000","4.9950","5.0000","4.9750"
"2017/05/03","4.9650","958190.0000","4.9800","5.0150","4.9450"
"2017/05/02","4.9800","2282204.0000","4.9600","5.0150","4.9500"
"2017/05/01","4.9450","1045166.0000","4.9200","4.9650","4.9173"
"2017/04/28","4.9250","1636934.0000","4.9300","4.9400","4.8850"
"2017/04/27","4.9150","1740352.0000","4.9000","4.9250","4.8850"
"2017/04/26","4.8750","1958492.0000","4.8450","4.9450","4.7850"
"2017/04/25","4.8450","2675856.0000","4.9850","4.9950","4.8400"
"2017/04/24","4.8900","1002804.0000","4.8800","4.8950","4.8550"
"2017/04/21","4.8500","742168.0000","4.8400","4.9150","4.8150"
"2017/04/20","4.9250","1186034.0000","4.9150","4.9450","4.8950"
"2017/04/19","4.9150","1161430.0000","4.9000","4.9300","4.8825"
"2017/04/18","4.8600","1429966.0000","4.8400","4.8850","4.8050"
"2017/04/17","4.8450","687848.0000","4.8100","4.8900","4.8100"
"2017/04/13","4.8150","1748638.0000","4.8100","4.8850","4.7800"
"2017/04/12","4.8900","1732744.0000","4.9450","4.9450","4.8550"
"2017/04/11","4.9600","1395124.0000","5.0000","5.0100","4.9200"
"2017/04/10","4.9600","944160.0000","5.0000","5.0100","4.9550"
"2017/04/07","5.0350","1281178.0000","5.0350","5.0550","5.0100"
"2017/04/06","5.0300","1644202.0000","5.0800","5.0900","5.0075"
"2017/04/05","5.0700","2059372.0000","5.0300","5.0800","5.0050"
"2017/04/04","5.0000","924332.0000","5.0350","5.0450","4.9850"
"2017/04/03","5.0350","1539260.0000","5.0850","5.1125","5.0050"
"2017/03/31","5.1150","2027358.0000","5.1500","5.2050","5.1050"
"2017/03/30","5.1350","806232.0000","5.1450","5.1700","5.1250"
"2017/03/29","5.1250","917818.0000","5.1150","5.1425","5.0800"
"2017/03/28","5.1200","780996.0000","5.1250","5.1700","5.0999"
"2017/03/27","5.1100","777024.0000","5.0550","5.1100","5.0550"
"2017/03/24","5.0800","483740.0000","5.1200","5.1200","5.0800"
"2017/03/23","5.1000","917272.0000","5.0950","5.1150","5.0700"
"2017/03/22","5.0450","673522.0000","4.9850","5.0675","4.9850"
"2017/03/21","4.9850","705052.0000","5.0200","5.0700","4.9800"
"2017/03/20","4.9800","1023312.0000","4.9950","5.0250","4.9500"
"2017/03/17","5.0150","2208040.0000","5.1050","5.1300","5.0000"
"2017/03/16","5.1000","1664320.0000","4.9450","5.1075","4.9450"
"2017/03/15","4.9000","2573078.0000","5.0050","5.0050","4.8650"
"2017/03/14","5.0050","1381062.0000","4.9850","5.0300","4.9675"
"2017/03/13","4.9900","1117258.0000","5.0050","5.0650","4.9450"
"2017/03/10","4.9750","773036.0000","4.9200","4.9850","4.9100"
"2017/03/09","4.8850","647530.0000","4.9100","4.9100","4.8650"
"2017/03/08","4.9300","941532.0000","4.9300","4.9550","4.9050"
"2017/03/07","4.9300","893750.0000","4.9350","4.9500","4.8900"
"2017/03/06","4.9250","778606.0000","4.9050","4.9350","4.8600"
"2017/03/03","4.9300","573936.0000","4.9500","4.9675","4.9250"
"2017/03/02","4.9450","802188.0000","4.9100","4.9600","4.8950"
"2017/03/01","4.9400","1252236.0000","4.9000","4.9500","4.8750"
"2017/02/28","4.8900","1520086.0000","4.8950","4.8950","4.8600"
"2017/02/27","4.9150","603320.0000","4.8950","4.9200","4.8550"
"2017/02/24","4.8950","578202.0000","4.8250","4.8950","4.8225"
"2017/02/23","4.8700","1100034.0000","4.9050","4.9050","4.8350"
"2017/02/22","4.8000","681442.0000","4.7800","4.8150","4.7500"
"2017/02/21","4.8100","947698.0000","4.7450","4.8100","4.7400"
"2017/02/17","4.7600","732282.0000","4.8150","4.8250","4.7550"
"2017/02/16","4.8300","593334.0000","4.8350","4.8450","4.8200"
"2017/02/15","4.8100","825682.0000","4.7600","4.8150","4.7400"
"2017/02/14","4.7800","902132.0000","4.7250","4.7850","4.7250"
"2017/02/13","4.7250","608836.0000","4.7100","4.7500","4.7050"
"2017/02/10","4.6700","915178.0000","4.6650","4.6900","4.6500"
"2017/02/09","4.6750","1050954.0000","4.6000","4.7200","4.6000"
"2017/02/08","4.5700","1097392.0000","4.5850","4.5900","4.5525"
"2017/02/07","4.5700","1107884.0000","4.5550","4.5800","4.5100"
"2017/02/06","4.5450","1581900.0000","4.5750","4.5800","4.5250"
"2017/02/03","4.5650","1092892.0000","4.5900","4.6000","4.5450"
"2017/02/02","4.5450","1196322.0000","4.5300","4.5850","4.5100"
"2017/02/01","4.5250","2347490.0000","4.6300","4.6350","4.5000"
"2017/01/31","4.6150","1316530.0000","4.6350","4.6350","4.5650"
"2017/01/30","4.6500","1526222.0000","4.7200","4.7200","4.6350"
"2017/01/27","4.7600","1005338.0000","4.7500","4.8125","4.7350"
"2017/01/26","4.7500","1397754.0000","4.8150","4.8500","4.7355"
"2017/01/25","4.8100","1242020.0000","4.8950","4.9000","4.6900"
"2017/01/24","4.8850","936730.0000","4.8750","4.8900","4.7950"
"2017/01/23","4.8400","918548.0000","4.8750","4.8900","4.8250"
"2017/01/20","4.8650","460338.0000","4.8800","4.9200","4.8150"
"2017/01/19","4.8800","701314.0000","4.8700","4.9150","4.8500"
"2017/01/18","4.8800","1143124.0000","4.9600","4.9600","4.8450"
"2017/01/17","4.9550","1116900.0000","4.8700","4.9900","4.8475"
"2017/01/13","4.8800","763212.0000","4.9050","4.9150","4.8600"
"2017/01/12","4.9050","651114.0000","4.9400","4.9400","4.8750"
"2017/01/11","4.9250","832800.0000","4.8750","4.9300","4.8600"
"2017/01/10","4.8750","907338.0000","4.9000","4.9050","4.8550"
"2017/01/09","4.8750","653390.0000","4.9050","4.9050","4.8600"
"2017/01/06","4.8900","1326222.0000","4.8450","4.9000","4.7950"
"2017/01/05","4.9200","808468.0000","4.8950","4.9300","4.8850"
"2017/01/04","4.8850","786532.0000","4.7950","4.9000","4.7950"
"2017/01/03","4.7650","1772066.0000","4.7900","4.8400","4.7300"
"2016/12/30","4.8400","596158.0000","4.8050","4.8475","4.8050"
"2016/12/29","4.8000","767604.0000","4.7850","4.8150","4.7700"
"2016/12/28","4.7650","533152.0000","4.8100","4.8200","4.7450"
"2016/12/27","4.8050","657952.0000","4.7900","4.8300","4.7850"
"2016/12/23","4.7750","763820.0000","4.7250","4.7875","4.7250"
"2016/12/22","4.7650","855826.0000","4.7650","4.7850","4.7100"
"2016/12/21","4.7900","1292062.0000","4.7900","4.8475","4.7650"
"2016/12/20","4.8100","852822.0000","4.8400","4.8450","4.8000"
"2016/12/19","4.8150","745980.0000","4.7950","4.8200","4.7600"
"2016/12/16","4.8050","3378748.0000","4.7950","4.8050","4.7700"
"2016/12/15","4.8100","2335982.0000","4.7200","4.8500","4.7100"
"2016/12/14","4.7200","1254676.0000","4.8000","4.8225","4.7150"
"2016/12/13","4.8100","1231034.0000","4.7100","4.8150","4.7100"
"2016/12/12","4.6750","830226.0000","4.6250","4.7050","4.6200"
"2016/12/09","4.6700","2442540.0000","4.6850","4.7050","4.6250"
"2016/12/08","4.6750","1686044.0000","4.7200","4.7350","4.6550"
"2016/12/07","4.7150","1611218.0000","4.6550","4.7350","4.6350"
"2016/12/06","4.6700","1264042.0000","4.6650","4.6850","4.6300"
"2016/12/05","4.6350","1150422.0000","4.6900","4.6925","4.6150"
"2016/12/02","4.6650","1211706.0000","4.7200","4.7200","4.6350"
"2016/12/01","4.7350","1621552.0000","4.8050","4.8150","4.7200"
"2016/11/30","4.7950","3884328.0000","4.7850","4.8600","4.7850"
"2016/11/29","4.7900","847120.0000","4.8000","4.8000","4.7600"
"2016/11/28","4.8000","1210112.0000","4.8250","4.8300","4.7650"
"2016/11/25","4.8500","721006.0000","4.7400","4.8550","4.7400"
"2016/11/23","4.7000","1281938.0000","4.6600","4.7250","4.6450"
"2016/11/22","4.6800","1151684.0000","4.6600","4.6950","4.6400"
"2016/11/21","4.6350","827926.0000","4.6350","4.6900","4.6000"
"2016/11/18","4.6200","719538.0000","4.6350","4.6475","4.6125"
"2016/11/17","4.6400","1073458.0000","4.6700","4.6700","4.6150"
"2016/11/16","4.6800","1483066.0000","4.6050","4.7250","4.6050"
"2016/11/15","4.6400","2578128.0000","4.6400","4.6800","4.5750"
"2016/11/14","4.6050","1317532.0000","4.6500","4.6700","4.5450"
"2016/11/11","4.6400","1314156.0000","4.6700","4.6950","4.6300"
"2016/11/10","4.6950","1817606.0000","4.7000","4.7550","4.6566"
"2016/11/09","4.7200","1663388.0000","4.6950","4.7300","4.6250"
"2016/11/08","4.7700","1634576.0000","4.7650","4.7975","4.7450"
"2016/11/07","4.8350","3032364.0000","4.7600","4.8350","4.7450"
"2016/11/04","4.7350","1291580.0000","4.7050","4.7850","4.6950"
"2016/11/03","4.7050","1133746.0000","4.7150","4.7400","4.6950"
"2016/11/02","4.7800","711372.0000","4.7950","4.8200","4.7500"
"2016/11/01","4.8250","2371142.0000","4.8050","4.8300","4.7800"
"2016/10/31","4.8350","1527228.0000","4.8300","4.8400","4.8150"
"2016/10/28","4.8150","2364672.0000","4.7400","4.8200","4.7300"
"2016/10/27","4.7250","2454798.0000","4.7250","4.7500","4.7100"
"2016/10/26","4.7900","1598078.0000","4.7750","4.8200","4.7550"
"2016/10/25","4.8450","1738714.0000","4.8650","4.8650","4.8225"
"2016/10/24","4.8650","2068330.0000","4.8200","4.8700","4.8100"
"2016/10/21","4.8900","1590764.0000","4.9450","4.9450","4.8800"
"2016/10/20","4.9600","1873280.0000","5.0748","5.0748","4.9200"
"2016/10/19","5.0300","2062134.0000","5.0850","5.0950","5.0250"
"2016/10/18","4.9950","1820216.0000","5.0200","5.0450","4.9900"
"2016/10/17","4.9000","2092174.0000","4.8600","4.9100","4.8600"
"2016/10/14","4.8800","1465660.0000","4.9050","4.9050","4.8600"
"2016/10/13","4.9550","2271140.0000","4.8150","4.9650","4.8150"
"2016/10/12","4.8450","1381302.0000","4.8600","4.8650","4.8225"
"2016/10/11","4.8500","1261074.0000","4.9100","4.9300","4.8450"
"2016/10/10","4.9100","534378.0000","4.8950","4.9200","4.8850"
"2016/10/07","4.8700","1051820.0000","4.8750","4.8800","4.8475"
"2016/10/06","4.8750","1086070.0000","4.8600","4.8900","4.8450"
"2016/10/05","4.8600","1227626.0000","4.8350","4.8750","4.8350"
"2016/10/04","4.8450","1408854.0000","4.8650","4.9050","4.8300"
"2016/10/03","4.8650","2071772.0000","4.8950","4.8950","4.8400"
"2016/09/30","4.8550","2082344.0000","4.9300","4.9400","4.8500"
"2016/09/29","4.8900","2993504.0000","4.8850","4.9550","4.8550"
"2016/09/28","4.8900","1259864.0000","4.9200","4.9350","4.8750"
"2016/09/27","4.9150","1877432.0000","4.9150","4.9550","4.8950"
"2016/09/26","4.8750","2005220.0000","4.8900","4.9150","4.8550"
"2016/09/23","4.8850","1903500.0000","4.9000","4.9650","4.8750"
"2016/09/22","4.9200","2115940.0000","4.9350","4.9500","4.9000"
"2016/09/21","4.9050","2349696.0000","4.9400","4.9400","4.8750"
"2016/09/20","4.9100","1060672.0000","4.9500","4.9850","4.9100"
"2016/09/19","4.9350","1664600.0000","4.8750","4.9550","4.8700"
"2016/09/16","4.8450","1726106.0000","4.8900","4.9100","4.8450"
"2016/09/15","4.9050","1647518.0000","4.8750","4.9350","4.8600"
"2016/09/14","4.8750","1748744.0000","4.8800","4.9200","4.8600"
"2016/09/13","4.8650","1886046.0000","4.9000","4.9300","4.8550"
"2016/09/12","4.9500","1588258.0000","4.9650","4.9750","4.9200"
"2016/09/09","4.9100","2236798.0000","5.0050","5.0150","4.9050"
"2016/09/08","5.0200","1576312.0000","5.0800","5.1000","5.0150"
"2016/09/07","5.1100","870302.0000","5.1750","5.1800","5.0950"
"2016/09/06","5.1700","905984.0000","5.2050","5.2100","5.1400"
"2016/09/02","5.1950","1155282.0000","5.1550","5.2050","5.1550"
"2016/09/01","5.1350","1472146.0000","5.1300","5.1500","5.1050"
"2016/08/31","5.1600","1844376.0000","5.1150","5.1650","5.0800"
"2016/08/30","5.1050","1017628.0000","5.1200","5.1800","5.0900"
"2016/08/29","5.0850","1417008.0000","5.1500","5.1600","5.0850"
"2016/08/26","5.1750","1724788.0000","5.1800","5.2150","5.1450"
"2016/08/25","5.2400","1402170.0000","5.2450","5.2800","5.2150"
"2016/08/24","5.3000","917050.0000","5.3800","5.3800","5.2950"
"2016/08/23","5.3750","1850994.0000","5.3650","5.4000","5.3600"
"2016/08/22","5.3300","1282032.0000","5.3750","5.3800","5.3100"
"2016/08/19","5.4050","959414.0000","5.4100","5.4350","5.3900"
"2016/08/18","5.4600","1297274.0000","5.5000","5.5000","5.4425"
"2016/08/17","5.5200","1404430.0000","5.5700","5.5850","5.4850"
"2016/08/16","5.6150","509958.0000","5.6450","5.6500","5.6050"
"2016/08/15","5.6650","450180.0000","5.6700","5.6800","5.6500"
"2016/08/12","5.6450","277782.0000","5.6500","5.7000","5.6250"
"2016/08/11","5.6650","663258.0000","5.6300","5.6750","5.6300"
"2016/08/10","5.6300","893556.0000","5.6250","5.6450","5.6100"
"2016/08/09","5.6450","1672052.0000","5.6700","5.7000","5.6400"
"2016/08/08","5.6850","739722.0000","5.7000","5.7250","5.6750"
"2016/08/05","5.6950","536582.0000","5.6950","5.7350","5.6775"
"2016/08/04","5.6850","683400.0000","5.6700","5.6950","5.6650"
"2016/08/03","5.6800","829126.0000","5.6800","5.6900","5.6475"
"2016/08/02","5.7000","842676.0000","5.7700","5.7750","5.6950"
"2016/08/01","5.7850","2284494.0000","5.7550","5.8150","5.7500"
"2016/07/29","5.6700","1010650.0000","5.7600","5.7650","5.6500"
"2016/07/28","5.7600","1612328.0000","5.7600","5.7950","5.7350"
"2016/07/27","5.7200","1416538.0000","5.7300","5.7450","5.7050"
"2016/07/26","5.6850","1132920.0000","5.6700","5.7150","5.6600"
"2016/07/25","5.6650","1011864.0000","5.6600","5.7100","5.6500"
"2016/07/22","5.6250","909618.0000","5.6800","5.6800","5.6150"
"2016/07/21","5.6650","1260694.0000","5.7500","5.7800","5.6650"
"2016/07/20","5.7350","1738118.0000","5.6750","5.8125","5.6750"
"2016/07/19","5.5200","2699904.0000","5.7400","5.7750","5.5150"
"2016/07/18","5.9250","920450.0000","5.9500","5.9700","5.9000"
"2016/07/15","5.9750","2048016.0000","6.0225","6.0700","5.9500"
"2016/07/14","6.1750","848840.0000","6.2100","6.2300","6.1750"
"2016/07/13","6.2200","961658.0000","6.2350","6.2350","6.1825"
"2016/07/12","6.2300","1078044.0000","6.2250","6.2350","6.1850"
"2016/07/11","6.2050","513304.0000","6.1750","6.2150","6.1650"
"2016/07/08","6.1250","571076.0000","6.1000","6.1250","6.0800"
"2016/07/07","6.0600","721746.0000","6.0700","6.1150","6.0450"
"2016/07/06","6.0900","1221884.0000","6.0900","6.1050","6.0450"
"2016/07/05","6.1250","690494.0000","6.1400","6.1400","6.0900"
"2016/07/01","6.1650","352668.0000","6.1700","6.1800","6.1550"
"2016/06/30","6.1800","1441612.0000","6.0900","6.1850","6.0200"
"2016/06/29","6.0700","788670.0000","6.0400","6.0850","6.0100"
"2016/06/28","5.9500","1205970.0000","5.8900","5.9500","5.8750"
"2016/06/27","5.8650","1116996.0000","5.9000","5.9050","5.8350"
"2016/06/24","5.9350","880270.0000","5.9250","6.0000","5.9150"
"2016/06/23","6.1600","642878.0000","6.1850","6.1950","6.1550"
"2016/06/22","6.1250","447670.0000","6.1200","6.1600","6.1050"
"2016/06/21","6.1000","517606.0000","6.1150","6.1350","6.0700"
"2016/06/20","6.0950","496154.0000","6.0750","6.1350","6.0750"
"2016/06/17","5.9950","1352296.0000","6.0000","6.0100","5.9750"
"2016/06/16","6.0000","681696.0000","5.9800","6.0150","5.9600"
"2016/06/15","5.9900","1196236.0000","5.9800","6.0150","5.9600"
"2016/06/14","5.9800","745444.0000","6.0000","6.0100","5.9525"
"2016/06/13","5.9800","505886.0000","6.0000","6.0375","5.9600"
"2016/06/10","6.0500","870628.0000","6.0450","6.0600","6.0250"
"2016/06/09","6.0700","915812.0000","6.0600","6.0900","6.0400"
"2016/06/08","6.1050","344476.0000","6.1150","6.1200","6.0800"
"2016/06/07","6.0950","1370564.0000","6.0550","6.0950","6.0325"
"2016/06/06","6.0400","1259312.0000","6.0600","6.0650","5.9925"
"2016/06/03","6.0650","861430.0000","6.0550","6.0800","6.0300"
"2016/06/02","6.0700","1930138.0000","6.0500","6.0700","5.9850"
"2016/06/01","6.0900","853198.0000","6.0050","6.1050","6.0050"
"2016/05/31","6.0050","2270102.0000","6.0750","6.0750","5.9900"
"2016/05/27","6.0850","822002.0000","6.0750","6.0850","6.0400"
"2016/05/26","6.0650","877418.0000","6.0850","6.0900","6.0350"
"2016/05/25","6.0600","1082102.0000","6.0350","6.0700","5.9950"
"2016/05/24","6.0000","1870674.0000","5.9800","6.0100","5.9450"
"2016/05/23","5.9750","498642.0000","5.9850","5.9850","5.9450"
"2016/05/20","6.0000","521752.0000","5.9550","6.0000","5.9550"
"2016/05/19","5.9350","442302.0000","5.9400","5.9700","5.9000"
"2016/05/18","5.9700","1519770.0000","5.9200","6.0150","5.9050"
"2016/05/17","5.9200","620808.0000","5.9800","5.9850","5.9100"
"2016/05/16","5.9900","539732.0000","5.9650","6.0050","5.9350"
"2016/05/13","5.9250","619250.0000","5.9500","5.9950","5.9150"
"2016/05/12","5.9700","717006.0000","5.9850","6.0200","5.9300"
"2016/05/11","5.9500","530988.0000","5.9700","5.9962","5.9450"
"2016/05/10","5.9800","1190096.0000","5.9700","6.0200","5.9550"
"2016/05/09","6.0000","1197492.0000","5.9350","6.0200","5.9350"
"2016/05/06","5.9250","1212896.0000","5.8350","5.9375","5.8250"
"2016/05/05","5.9050","1091234.0000","5.9200","5.9550","5.8965"
"2016/05/04","5.9100","928576.0000","5.9000","5.9250","5.8700"
"2016/05/03","5.9450","979178.0000","5.9650","6.0150","5.9200"
"2016/05/02","6.0250","821650.0000","6.0750","6.0900","6.0000"
"2016/04/29","6.0750","999380.0000","6.0500","6.0950","6.0050"
"2016/04/28","6.0800","1128870.0000","6.1200","6.1750","6.0800"
"2016/04/27","6.1700","917948.0000","6.1550","6.2500","6.1350"
"2016/04/26","6.1650","709106.0000","6.1700","6.2000","6.1250"
"2016/04/25","6.1450","1010340.0000","6.0950","6.1900","6.0750"
"2016/04/22","6.1050","1044592.0000","6.1350","6.2025","6.0600"
"2016/04/21","6.1800","2656572.0000","6.1950","6.2250","6.1275"
"2016/04/20","6.4800","4500288.0000","6.4000","6.5225","6.3950"
"2016/04/19","6.4850","1381648.0000","6.4650","6.5400","6.4450"
"2016/04/18","6.4400","1324898.0000","6.4300","6.4450","6.3400"
"2016/04/15","6.4650","939550.0000","6.3900","6.4700","6.3750"
"2016/04/14","6.3450","1228804.0000","6.3550","6.3800","6.3050"
"2016/04/13","6.3700","1637894.0000","6.3250","6.4000","6.3000"
"2016/04/12","6.2500","1266664.0000","6.2200","6.2750","6.1950"
"2016/04/11","6.1950","1825320.0000","6.2300","6.2800","6.1750"
"2016/04/08","6.0600","733578.0000","6.1350","6.1600","6.0450"
"2016/04/07","6.0950","1472494.0000","6.1500","6.2150","6.0750"
"2016/04/06","6.2150","814488.0000","6.2350","6.2400","6.1800"
"2016/04/05","6.2400","1708546.0000","6.3100","6.3100","6.1800"
"2016/04/04","6.3950","857934.0000","6.3800","6.4450","6.3650"
"2016/04/01","6.3750","1101304.0000","6.2400","6.3875","6.1750"
"2016/03/31","6.2900","1203222.0000","6.2650","6.3550","6.2300"
"2016/03/30","6.2650","894492.0000","6.2400","6.2950","6.2050"
"2016/03/29","6.2000","1624766.0000","6.1150","6.2000","6.1150"
"2016/03/28","6.1550","630052.0000","6.2050","6.2350","6.1400"
"2016/03/24","6.2000","777962.0000","6.1350","6.2200","6.1250"
"2016/03/23","6.1550","746036.0000","6.1700","6.1900","6.1350"
"2016/03/22","6.1550","622132.0000","6.1600","6.2150","6.1300"
"2016/03/21","6.1800","604006.0000","6.1700","6.2100","6.1700"
"2016/03/18","6.1650","1348470.0000","6.1500","6.1650","6.0950"
"2016/03/17","6.0800","871808.0000","6.0050","6.1100","5.9750"
"2016/03/16","6.0100","615120.0000","5.9550","6.0100","5.9150"
"2016/03/15","5.9600","1109304.0000","5.9450","5.9800","5.9200"
"2016/03/14","6.0000","984516.0000","5.9000","6.0250","5.8950"
"2016/03/11","5.9100","679370.0000","5.9100","5.9219","5.8750"
"2016/03/10","5.8650","746964.0000","5.9250","5.9300","5.8200"
"2016/03/09","5.9150","939384.0000","5.9200","5.9250","5.8600"
"2016/03/08","5.9000","851584.0000","5.9400","5.9700","5.8800"
"2016/03/07","5.9900","541726.0000","5.9450","6.0250","5.9300"
"2016/03/04","5.9750","886186.0000","5.9000","5.9950","5.9000"
"2016/03/03","5.9600","715254.0000","5.9450","5.9700","5.9100"
"2016/03/02","5.9650","2361028.0000","5.7800","5.9800","5.7675"
"2016/03/01","5.7750","790616.0000","5.6550","5.8000","5.6550"
"2016/02/29","5.5900","1076876.0000","5.6300","5.6300","5.5850"
"2016/02/26","5.6500","749300.0000","5.6900","5.6900","5.6250"
"2016/02/25","5.6700","747610.0000","5.6600","5.6725","5.6100"
"2016/02/24","5.6450","1131418.0000","5.6250","5.6600","5.5750"
"2016/02/23","5.7000","728204.0000","5.7350","5.7550","5.7000"
"2016/02/22","5.7750","1104492.0000","5.8100","5.8151","5.7500"
"2016/02/19","5.8100","1014054.0000","5.7900","5.8350","5.7450"
"2016/02/18","5.8000","2044982.0000","5.7300","5.8675","5.7250"
"2016/02/17","5.6850","1980862.0000","5.6400","5.7100","5.6150"
"2016/02/16","5.5950","1117698.0000","5.6100","5.6200","5.5500"
"2016/02/12","5.5350","1381778.0000","5.5650","5.5750","5.4600"
"2016/02/11","5.4950","1688266.0000","5.5050","5.5050","5.3250"
"2016/02/10","5.6200","786656.0000","5.6100","5.6925","5.5950"
"2016/02/09","5.5950","818140.0000","5.6150","5.6500","5.5450"
"2016/02/08","5.6600","803654.0000","5.7100","5.7400","5.5800"
"2016/02/05","5.8500","968262.0000","5.9150","5.9150","5.7750"
"2016/02/04","5.9600","1539150.0000","5.8650","5.9650","5.8600"
"2016/02/03","5.8850","1026336.0000","5.8750","5.9000","5.7850"
"2016/02/02","5.8850","1434014.0000","5.8600","5.9500","5.8450"
"2016/02/01","5.9200","1020880.0000","5.8100","5.9375","5.8100"
"2016/01/29","5.8600","582078.0000","5.7750","5.8600","5.7750"
"2016/01/28","5.6850","1098678.0000","5.7000","5.7400","5.6500"
"2016/01/27","5.7200","1510856.0000","5.6950","5.8300","5.6900"
"2016/01/26","5.7100","1111554.0000","5.6350","5.7400","5.6250"
"2016/01/25","5.6300","820988.0000","5.6500","5.7025","5.6300"
"2016/01/22","5.7250","1155464.0000","5.7400","5.8000","5.6850"
"2016/01/21","5.6550","1210294.0000","5.6200","5.7000","5.5675"
"2016/01/20","5.5850","1429334.0000","5.4500","5.6450","5.4300"
"2016/01/19","5.5300","1403338.0000","5.5800","5.6300","5.4850"
"2016/01/15","5.5250","1367922.0000","5.5450","5.5600","5.4750"
"2016/01/14","5.6750","1370336.0000","5.5900","5.7250","5.5550"
"2016/01/13","5.5350","1171920.0000","5.6500","5.6950","5.5300"
"2016/01/12","5.6800","1604240.0000","5.5850","5.7100","5.5450"
"2016/01/11","5.4750","1328360.0000","5.5800","5.5800","5.4300"
"2016/01/08","5.5800","1169830.0000","5.6750","5.6950","5.5700"
"2016/01/07","5.6000","2216550.0000","5.5950","5.7050","5.5400"
"2016/01/06","5.6350","1302586.0000","5.5650","5.6600","5.5600"
"2016/01/05","5.6300","1288408.0000","5.6150","5.6600","5.5900"
"2016/01/04","5.6000","2538592.0000","5.6800","5.7100","5.5800"
"2015/12/31","5.7700","978800.0000","5.8400","5.8400","5.7500"
"2015/12/30","5.8200","578166.0000","5.8350","5.8680","5.8075"
"2015/12/29","5.8750","1268150.0000","5.9000","5.9200","5.8500"
"2015/12/28","5.8600","1939670.0000","5.9400","5.9549","5.8400"
"2015/12/24","5.9350","583408.0000","5.9100","5.9600","5.9100"
"2015/12/23","5.9000","1374388.0000","5.9200","5.9550","5.8650"
"2015/12/22","5.9000","938312.0000","5.9150","5.9150","5.8400"
"2015/12/21","5.8500","865776.0000","5.8750","5.8945","5.8000"
"2015/12/18","5.8200","1871890.0000","5.8650","5.8950","5.8050"
"2015/12/17","5.8550","1499672.0000","5.9200","5.9800","5.8350"
"2015/12/16","5.9850","1195682.0000","5.9650","6.0200","5.9350"
